ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D1_Ps,D1_Tobs,D2_noiseRV_mean,D2_noiseRV_median,D2_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-80,True,40.2014120865934,0.8254844988065266,1878.3819983511007,2457574.808464851,0.5182032134332334,0.0025,0.25,0.170753319874675,0.4799835846698532,3.299990150947324,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457574.933464852,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,1878.5411827333796,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,10.21468013445758,,,,,,5706.436226575149,1892.747256117137,1878.2781071148747,1.903436065550068,1872.317895848222,,0.3168316831683168,0.5148514851485149,,0.0952743902439024,18.32093182343668,0.092647633259005,0.9894527001803192,3.3645959202030395,25.22235293894997,0.928173248079925,1878.54118273338,-11.687652329776617,19.03080970717736,0.9343750114134723,0.0534751993195115,0.0021492616147276,0.0051443685504443,10.4,99.40475877098726,2.4083850984454958,-2.8976192530298728,-1.206641860197961,2.143080041666401,0.602366062987993,0.0338767530923668,0.0030438494280311,0.0009330112346377,16.8,-1.0632521646470503,2.4617036856101198,0.9205758341745396,0.4359053305200974,0.0241193124958551,0.0088528957603267,0.002413225667926,16.8,-2.3491508663408043,1.1284368727623202,-1.8183619708151535,0.6446727016776336,0.4665207493730843,1.6153846153846154,1.6153846153846154,3.9868508494578236e-10,4.5049641794747686e-10,0.3886081685725853,0.0,0.8061020666281768,0.696024382795315,2.9488946510861623e-06,-0.1055636548840084,-3.159221508629976,0.9784544542117078,0.9865995456235248,1.7353570962081069,1.700988227683062,1.8265178571342744,1.1148866516297866
RV-81,True,14.99089631537216,0.2907159824472882,-29.567613788295603,2457419.317792566,0.136225701748063,0.0025,0.25,0.0220579879536332,0.4499108411554909,2.777348480480573,True,10.0,4.0,9.0,13.0,17.0,1.1,1.2,1.346938775510204,1.090909090909091,1.2244897959183674,1.1224489795918366,8.198019801980198,inf,0.0001,2457419.442792566,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,3.0378823038749567e-10,-29.56083379878265,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,7.335355506329899,0.0452462662795927,0.0656803952862959,0.1234840468833683,0.299467337799895,0.5486744918890656,4015.89819823359,-22.22214317290996,-29.302429138853217,1.7280819573851538,-36.89285418556975,1085.8510234918865,0.3069306930693069,0.4554455445544554,48.7149713994285,0.0071432653294473,18.171154787739365,-0.1598021827210687,0.0572624866113437,2.7516327062428307,22.465017104917276,0.9689559349315082,-29.56083379878264,-8.51605721039458e-05,8.81450144147626e-05,0.0704780969651887,0.0019938847116518,0.0008160419869472,0.0003849834143201,26.4,1577.3415391809533,-0.1947822683582762,2.7983297637990563,-2.5477818621484443,1.1681636634677648,1.123634674720855e-06,3.250677437246715e-08,2.0565230096283092e-08,2.6567929677171172e-09,23.200000000000003,1.366377888700069,-0.5825685999130352,-0.2476746506612646,1.1236323971972784e-06,3.2506768687291725e-08,2.0565230009726972e-08,2.6567928372233707e-09,23.200000000000003,1.366377887922117,-0.5825686909605488,-0.2476747575984508,1.59430336956438e-05,1.5943001380305067e-05,0.8787878787878788,0.8787878787878788,1.501515856094926e-09,2.364092255291439e-11,0.337252856348681,0.0,0.968998062583919,0.9689978399410754,0.0085086389095035,-0.0017597096239967,2.3649989462308505,1.040008089926079,0.8945868805079921,1.653241618330098,1.378659551251561,2.3453410136438526,0.9291203111443572
RV-82,True,61.252764523961496,1.272028338387062,-1161.8430873715574,2457411.9461561507,0.8371630988479014,0.0025,0.25,-0.2628555247818535,-0.5964365489074706,3.657873736189019,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457412.07115615,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-1162.0788987180374,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,11.64840510550539,,,,,,5655.801367663748,-1148.4579991139872,-1162.5438508925893,2.1535815443091906,-1171.754809324998,,0.2772277227722772,0.5148514851485149,,0.0104105938202715,18.578234655165264,0.0537529464999432,0.189659563406643,3.752836466846903,28.711003675866664,0.9415287201309506,-1162.078898718038,-7.19130355591952e-05,6.329149757921751e-05,0.0975634261953216,0.0072639870640197,0.0012080227357085,0.0005232314580643,20.0,1577.3415391809533,2.53595429167483,1.7449429612817815,-0.2814533973732762,1.086435664897061,0.0942852147749718,0.0029649286108721,0.0013535367711016,0.0006073062630905,13.6,0.995616004510404,-0.0179083715859034,-2.676180428279576,1.54496143039884e-06,1.013437851805569e-07,3.1882932172745046e-09,6.294360740522278e-09,10.4,2.801599558595309,1.1660434069855763,2.598647590193258,0.9663991769437577,1.5835456898631593e-05,0.68,0.52,2.8966061493829187e-10,4.790260410558743e-10,0.4024269815485597,0.0,1.0625777228964814,1.003467528160069,1.0309541504319252e-05,-0.0009196919052101,3.6554175768314776,0.9802881757391616,0.994283038146916,1.638585759605616,1.4458923002356774,1.8666082740923584,0.9760316320707269
RV-83,True,67.88219526987288,1.4126526269366977,774.1478981875362,2457488.5788985696,0.937609019240498,0.0025,0.25,0.1460017624729084,0.5621825326397981,2.639688388781136,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457488.7038985696,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,774.3042860294577,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,6.937006926329559,0.0129025423495105,0.0322720419407706,0.0763726385594688,0.1498903570275561,0.524581262329848,4121.41326873008,780.04266441752,774.4069556565856,1.82486780227498,766.1686505648609,1972.885863271067,0.3366336633663366,0.3762376237623762,74.93038370696085,0.0148104265402843,17.978197403887936,0.0635544522502417,-0.2833810679261757,2.793775962559992,22.056796580837645,0.9846637961253436,774.3042860294574,-8.563934180044496e-06,9.769662065284377e-06,0.6605470270832509,0.0658829237316554,0.0065372641899069,0.0059685706891384,4.0,99.40475877098726,2.392959950689987,-1.173007397420229,0.9066827195830728,1.59656753966465,0.2487438599231186,0.0189135764307752,0.0054959806727381,0.0008891187502896,16.8,-2.301371682153492,2.098967607733551,1.550262403584883,0.1635913268364837,0.00450119712472,0.0004717024340983,0.0016369745984442,16.8,-1.082879143209807,2.130268061937563,-1.3650421344182644,0.3765725220526482,0.2476603786392726,4.2,4.2,2.4857812475076453e-09,1.6824920345825942e-09,0.4033644358689775,1.0,0.8137353944745243,0.7767357196236928,1.234114587025468e-05,-0.0044201312770155,-2.973674491046377,1.0311239968216996,1.0,1.5109586003289324,1.5109586003289324,1.8661123788849288,0.9698157323355162
RV-84,False,0.0,0.0,971.2355511311451,2457497.9195574853,0.0,0.0025,0.25,0.0938433473484339,0.4816776782401929,3.22590472023272,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457498.044557485,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,971.3293944784938,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,9.97023405906043,,,,,,7976.187425530026,980.0489867556388,971.7172288093856,1.841338067870538,960.108518637518,,0.2475247524752475,0.5544554455445545,,0.0086865879082696,18.4638341813901,-0.1344435814755528,-0.2521886343371485,3.2259047202327333,24.540910378436724,0.9221907125761064,971.3293944784936,-11.14235545442366,9.91213004906352,0.4419117908086237,0.0058709405407727,0.0119664286637778,0.0023047643836424,16.8,249.7928658679461,2.8127622343680523,-1.0566651518740038,1.1880865059604806,1.4746852562966568,0.1879437090884251,0.006620375402522,0.0002341341137835,0.0003306232253661,10.4,-0.7518859696880722,-2.919175463890034,-1.5527883905528006,1.1797224473603868e-06,4.1556158985445293e-08,1.4696632498034971e-09,2.075325704649569e-09,10.4,-0.7518853755329353,-2.9191754954677585,-1.552787853799214,0.4252968872917376,2.66958807594089e-06,0.6190476190476191,0.6190476190476191,5.692457283323904e-09,4.1675141115860015e-10,0.3694742830399692,0.0,0.8376022540145766,0.788570468002408,1.06353263763737e-05,0.0014272243124651,-1.3270558319178674,1.0139322310285552,0.827597420480548,1.680472838311091,1.3763196951792298,2.304564105982258,0.915899723234902
RV-85,True,39.02492822824723,0.8005287805991834,-1622.8327698896069,2457540.350211887,0.5003777004279882,0.0025,0.25,-0.9544713063539072,-0.9136893278953844,2.9807467647183628,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457540.475211888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,3.3111104433669106e-10,-1623.7788274122124,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,7.517785271513276,,,,,,4682.233263012918,-1616.343783480578,-1623.9443591807308,1.9451365553300093,-1631.3793540236045,,0.3366336633663366,0.3564356435643564,,0.0131759249499314,18.07498455837587,0.1425554282695373,-0.0932337274490508,3.0504470013832083,24.3722910120092,0.9949757783794044,-1623.7788274122124,-14.757752376724202,10.619920860749676,0.3934581910228902,0.0275019956840286,0.0072081124064536,0.0015485621689273,7.2,249.7928658679461,-2.4158912749296744,2.8464458615571746,1.261221170784413,1.4083204191188916,0.1886452123978871,0.019944668442787,0.0008803404233199,0.0001344309359732,10.4,1.452237984426426,-0.7347457851582109,2.1670831154578774,0.1758521691655058,0.0123397011177953,0.0017643239069536,0.0007984714894705,10.4,2.890762558228689,-1.9353073731170984,2.075018135824909,0.4794542767236795,0.4469399117307364,1.4444444444444444,1.4444444444444444,6.03944005916901e-10,3.3072677929624206e-10,0.3889515090791275,0.0,0.8957351417159243,0.845788683648475,3.249781001005295e-06,-0.0189324205855427,-10.566893998955306,0.9993227944217272,1.0,1.590582520690445,1.5519367456251174,1.723504881939953,1.0866639433140064
RV-86,True,52.79804191366069,1.0926857375624994,-725.2238162799572,2457785.871348896,0.709061241116071,0.0025,0.25,-0.1692243941161647,0.4314044727146376,2.7494184012744944,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457785.996348895,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-725.3846689589554,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,6.111160345021176,0.0097269775171844,0.0385239285024085,0.088430001091427,0.217996650253118,0.4357193887376533,4398.726581501618,-719.3345366777099,-725.1021399927555,1.640354481342115,-731.5568573677523,380.8448609172349,0.3267326732673267,0.3861386138613861,79.7086926923784,0.0213675213675213,17.947470589760318,0.0514702124457253,-0.0623314764955092,2.734609222629068,21.432524106809165,0.973701058748407,-725.3846689589556,-2.795861809055259e-05,2.0309328930487724e-05,0.3812441943100501,0.0216420617657355,0.0030519315590249,0.0019799113885187,10.4,249.7928658679461,2.3380213412067614,0.6602578477934695,0.919391187169207,1.526366495327924,0.2700923946227907,0.033014818849844,0.0017484528044911,0.001265972610312,16.8,2.207459290854686,2.021428117556212,-0.5800606632363743,0.0281248409425405,0.0020054653876661,0.000331162267325,8.330421887862361e-05,4.0,2.245554332830923,2.3445315784704364,-0.944392834606923,0.7084498561652476,0.0737711979940808,1.6153846153846154,0.3846153846153846,5.071040698467755e-09,6.8874185799039375e-09,0.386380525964446,1.0,0.8731064976456148,0.7121077137477534,1.3686204161965395e-05,0.0194040886595985,-1.8770011902133856,1.0313572942236484,0.988914312845754,1.4744513108847384,1.975836608949793,1.9071797882103732,0.9480275956506344
RV-87,True,55.6552836376536,1.1532938953441674,-442.5383456144268,2457422.9985979097,0.752352782388691,0.0025,0.25,0.059247724308409,-0.4409719317161448,3.01130477924511,True,11.0,5.0,9.0,13.0,17.0,1.0983606557377048,1.2181818181818185,1.358108108108108,1.1090909090909091,1.2364864864864866,1.114864864864865,8.633663366336634,inf,0.0001,2457423.123597909,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-442.4802288326753,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,9.77519874459736,0.0122171777544599,0.0387093361236744,0.0513799361734118,0.0947433938535792,0.2409606943531825,4898.133950603504,-432.8657140749716,-442.42028793270094,1.731221577776182,-452.41611156416633,9960.608110306524,0.2277227722772277,0.5346534653465347,91.8046746245188,0.0055231530576175,18.2790128136659,-0.0496794311109797,-0.1271479602156926,3.068487703991476,22.665750780752777,0.9256396317468,-442.4802288326753,-5.318179948785078e-05,3.958987322031825e-05,1.290895616685539e-06,9.263703505237594e-08,1.6764832758450914e-08,4.4613884680551806e-09,16.8,99999999.9999998,1.515186609043379,-1.996027654218253,1.0933149305599108,1.0597715963851142,1.2908930319570727e-06,9.263701981162509e-08,1.676483112501617e-08,4.461388276418058e-09,16.8,1.5151866565078824,-1.996027478038482,1.093315243183944,1.290890447233778e-06,9.26370045708829e-08,1.6764829491583767e-08,4.461388084781227e-09,16.8,1.515186703972535,-1.996027301858677,1.0933155558078815,0.9999979977246548,0.999995995453316,1.0,1.0,3.7751512858372346e-14,4.478561771247393e-15,0.3536180439806645,0.0,1.0074995902209245,1.0074991256375745,4.801160503117854e-05,4.864261882175924e-08,-1.682102814014779,1.0180295640388666,1.0949589743312316,1.6339922234981454,1.614835039825981,2.1020342777206054,1.0196032154799544
RV-88,False,0.0,0.0,-850.352780567599,2457394.9558248986,0.0,0.0025,0.25,0.2022956344285529,0.5135486222916033,3.012342339864143,True,7.0,4.0,8.0,17.0,21.0,1.1104651162790695,1.4044117647058822,1.578512396694215,1.2647058823529411,1.421487603305785,1.1239669421487604,7.841584158415841,inf,0.0001,2457395.080824898,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-850.1504849331703,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,7.468691251865096,,,,,,4018.144550378402,-843.2903456562073,-849.8392319453073,1.9340085501842168,-858.2277281599374,,0.297029702970297,0.3663366336633663,,0.0075519574673755,18.065890644428205,0.1265089910577926,-0.0563442584708021,3.012342339864136,24.36982115812324,0.9969091672154402,-850.1504849331703,-1.8250533169066476e-05,2.482298998906817e-05,0.6361361229283384,0.0125341940621272,0.0059876930128115,0.0028728966962535,7.2,157.57728127594015,0.4661943796719685,1.5584988094440857,1.0031839248237422,2.018118204172424,0.6001842239133512,0.0378815201335668,0.0057601408150405,0.0016129470540271,7.2,-0.4928433868883941,0.460943418602534,0.6597220054828659,0.2476538603419056,0.0103663042356607,0.0027503040644572,0.0003896275009485,10.4,1.3780619054847925,3.0292767787446624,1.7900557836336382,0.9434839530107344,0.3893095383451509,1.0,1.4444444444444444,5.5120250586071515e-09,2.446086666552105e-09,0.3500531624911749,0.0,0.9266768633382056,0.6317847210319094,1.1735997786483931e-05,-0.00587260540442,3.1081670426136525,1.018107428685903,1.0,1.5603207383962634,1.447137992888207,1.747577259659553,1.0361741035338925
RV-89,False,0.0,0.0,679.140165089585,2457535.1539820028,0.0,0.0025,0.25,0.3694077755186293,0.6521697552508036,3.4445483173756526,True,9.0,4.0,8.0,12.0,17.0,1.1136363636363635,1.2727272727272727,1.4306569343065692,1.1428571428571428,1.284671532846715,1.124087591240876,7.762376237623762,inf,0.0001,2457535.2789820028,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,679.5095728651037,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,9.947880707455738,0.0164921259691798,0.0276522342255555,0.0460587026918925,0.1031904429040158,0.4853186111334295,5548.548600663507,688.6886821304212,679.7923348448359,2.102608724391416,668.7929207155097,25104.31366063913,0.3069306930693069,0.4653465346534653,155.677349681669,0.0063837393391553,18.46795425308844,-0.007404975092739,-0.2925947691291117,3.4445483173756557,26.86230034607654,0.9688443376966872,679.5095728651037,-8.75985148594019,10.51965078135342,0.2842651433641112,0.015892059961158,0.0034042928670136,0.0006287069687654,7.2,395.973806206598,-0.5019420393311071,2.860285125089574,0.7701064580745365,1.2348898209328822,1.3149610942642908e-06,4.5989763049818684e-08,8.147025000237584e-09,8.557054532691833e-09,20.0,-0.7697103923263992,-2.5776068451513217,2.2351951689660075,1.3149584903648858e-06,4.5989757270841295e-08,8.147024789266989e-09,8.557054472761645e-09,20.0,-0.7697103934445056,-2.577606852137036,2.23519516256418,4.625826011246041e-06,4.625816851138072e-06,2.7777777777777777,2.7777777777777777,1.229395585333748e-09,3.421357308575068e-09,0.3328207653130393,0.0,0.9305452804008164,0.930545131434118,2.378484857493636e-05,-0.0219760408573392,10.71132510294634,0.9622665506443986,1.0,1.583512070500493,1.455514452137904,2.0082664843027014,1.014238581714508
RV-90,True,67.65484806125706,1.407830110390301,-280.9583425388646,2459302.6622633347,0.9341643645645008,0.0025,0.25,-0.2329460999765532,-0.5093971732163,2.9706206125933456,True,9.0,4.0,8.0,12.0,17.0,1.1079545454545454,1.2662337662337662,1.4233576642335766,1.1428571428571428,1.284671532846715,1.124087591240876,7.801980198019802,inf,0.0001,2459302.787263335,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-281.1858050568354,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,7.125173080985206,0.0155228448761074,0.0265902173892562,0.04686083724618,0.106365426929886,0.3583877361086132,4832.093537991619,-273.91861192277287,-281.30950695243297,2.236848089607747,-288.1689580847433,553.3454061943979,0.3168316831683168,0.3267326732673267,127.5969599799276,0.0147492625368731,18.329403249122095,-0.0238497038777381,-0.040917646819092,3.1876849010546886,26.185923012405425,1.0257522592129344,-281.18580505683536,-218.2748893987525,169.52405468103944,0.2893782360644292,0.017911303804911,0.0034037827748676,0.0006932334510372,7.2,395.973806206598,-0.8799241106963942,1.1011051117795054,-1.5577033880522506,1.297403323731228,1.2024341873713409e-06,3.5928620295146945e-08,1.4965779325410708e-08,1.324864911585892e-09,29.6,0.6304210405254922,-2.37104025390798,-2.6550623599067813,1.2024317818182528e-06,3.5928613166177014e-08,1.4965778913008273e-08,1.3248649344605776e-09,29.6,0.6304209319823425,-2.371040259357813,-2.655062332859796,4.155233661399548e-06,4.155225348566072e-06,4.111111111111112,4.111111111111112,6.325943380236509e-09,1.716918718308591e-09,0.3305031322644584,0.0,0.8871211716061554,0.8871210352026822,0.000125215471689,0.0211986186253057,-2.09554373384584,0.7909287379766861,1.0,1.467551116730906,1.2836373885553447,2.0442992485193354,0.9698705275988516
RV-91,True,44.76508290505558,0.9222896373799668,-78.80191230568744,2457477.132292892,0.5873497409856906,0.0025,0.25,0.1081231133822221,0.5033233652778994,2.9913483791232154,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457477.2572928923,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.513220072656117e-10,-78.70262045145306,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,10.026916674128934,0.0298075107678744,0.0508035958848933,0.1082322002302779,0.1820209667577775,0.4638730556530353,8021.533518598393,-71.4107197228855,-78.72348228180718,1.6955556835213912,-91.46455307114336,124860.43323960905,0.2574257425742574,0.5742574257425742,43.14183338869303,0.0081913499344692,18.342285570903552,-0.1121251740927617,-0.4636248252607546,3.0697568079096094,22.32014736674019,0.9110500167217628,-78.70262045145306,-561.1876380772779,449.4573522963822,0.0796877584742205,0.0067503280526994,0.0005747603485123,0.0001377540896802,23.200000000000003,1577.3415391809533,2.435910450416233,0.8766662874948732,1.2776957196328615,1.0793650243908064,1.256945560442264e-06,1.0647571266398303e-07,9.065933793602403e-09,2.172852560364269e-09,23.200000000000003,2.435910494284565,0.8766663306886459,1.2776957893215424,1.2569430048336468e-06,1.0647569692175989e-07,9.065933859377716e-09,2.1728526422807154e-09,23.200000000000003,2.435910538152885,0.8766663738824709,1.2776958590102694,1.5773383321465792e-05,1.577335125118717e-05,1.0,1.0,4.2070971706387184e-10,3.4802979942405443e-10,0.4004754802074557,0.0,0.9645568208261874,0.9645562552604192,0.0014953119136557,-0.0005695576647184,-3.9776416993623736,0.8700535868445417,0.9768185069194874,1.5247902530202069,1.7740101059380078,2.238903165792505,0.8862579011685183
RV-92,True,48.98898433824071,1.0118875465687422,-1655.439879925999,2457433.203521841,0.6513482475491016,0.0025,0.25,-0.4519105190972105,-0.6231966086937458,3.5936539717790814,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457433.328521841,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-1655.8879640530406,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,8.723549118801998,,,,,,5822.204539472749,-1647.7890732715143,-1655.7224072521062,2.770631802937487,-1665.2361715091183,,0.3267326732673267,0.3267326732673267,,0.0080624355005159,18.671428473669906,-0.0973858300966156,-0.1490551945575285,3.645667463211324,30.336649008365693,1.0333870823927498,-1655.8879640530402,-663.1826095630314,776.5531957553383,1.2538521946888203e-06,1.1351206227112137e-07,1.8416422723220388e-08,2.98376787285394e-09,23.200000000000003,99999999.9999998,-1.2567970602818876,-0.913019262220422,1.4728641957359552,0.9871415192996787,1.25384966081439e-06,1.1351204786625369e-07,1.8416422782066384e-08,2.983767710144941e-09,23.200000000000003,-1.256797104040971,-0.9130193563303256,1.472864018303503,1.2538471269451158e-06,1.1351203346138679e-07,1.8416422840910924e-08,2.9837675474362823e-09,23.200000000000003,-1.2567971478000837,-0.9130194504402024,1.4728638408711483,0.9999979791282884,0.9999959582606897,1.0,1.0,7.929549757697968e-16,2.7486255137302304e-15,0.3393684443544052,0.0,1.0076057989301237,1.007604977403942,4.758216959703267e-06,1.4367060430231504e-08,-6.776608629661951,0.9891535263644484,0.9367645918890976,1.3464453797711848,1.4382084936487571,2.1994321626015165,0.9292651975551456
